platform,comment_id,question_title,answer_summary,clean_text,business_mode,feedback_modes,comment_target,sentiment,confidence,quality_score,context_dependency_score,business_value_score,feedback_entropy_score,likes,high_value_reason,is_high_value_feedback,needs_llm_analysis,llm_priority_score,llm_route_reason,annotation_source,demo_case_id
zhihu,comment_0460,评论案例 460：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,7,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0460
zhihu,comment_0461,评论案例 461：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0461
zhihu,comment_0462,评论案例 462：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,product_experience|plot_discussion,product_experience|plot_discussion,game,neutral,0.58,2,0,3,3,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_0462
zhihu,comment_0463,评论案例 463：社区冲突回应,该评论样本在公开演示版中被整理为针对“社区群体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕社区冲突主题，对社区群体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,community_conflict|plot_discussion,community_conflict|plot_discussion,community,neutral,0.58,2,1,3,3,155,该评论主要作为社区群体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_0463
zhihu,comment_0464,评论案例 464：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,negative,0.76,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0464
zhihu,comment_0465,评论案例 465：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,neutral,0.58,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0465
zhihu,comment_0466,评论案例 466：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0466
zhihu,comment_0467,评论案例 467：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,12,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0467
zhihu,comment_0468,评论案例 468：竞品比较回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕竞品比较主题，对游戏本体表达了混合态度，整体信息密度为较高，已进入 LLM 候选池。,competition|plot_discussion|community_conflict,competition|plot_discussion,game,mixed,0.9,4,0,4,6,54,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,True,7,high_value_pre_llm|high_entropy|competition_mode,llm,comment_0468
zhihu,comment_0469,评论案例 469：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,1,1,38,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0469
zhihu,comment_0470,评论案例 470：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为中等。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了正向态度，整体信息密度为较低，已进入 LLM 候选池。,plot_discussion,plot_discussion,game,positive,0.75,2,3,2,1,35,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖中等。,True,True,6,high_value_pre_llm|context_heavy|sarcasm_with_signal,rule,comment_0470
zhihu,comment_0471,评论案例 471：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,negative,0.76,1,1,0,1,15,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0471
zhihu,comment_0472,评论案例 472：品牌传播回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕品牌传播主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,brand_communication|plot_discussion,brand_communication|plot_discussion,game,neutral,0.58,2,0,3,3,7,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_0472
zhihu,comment_0473,评论案例 473：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了负向态度，整体信息密度为较低，已进入 LLM 候选池。,plot_discussion,competition,game,negative,0.9,1,0,2,1,3,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,True,5,high_value_pre_llm|competition_mode,llm,comment_0473
zhihu,comment_0474,评论案例 474：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0474
zhihu,comment_0475,评论案例 475：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,1,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0475
zhihu,comment_0476,评论案例 476：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,1,1,628,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0476
zhihu,comment_0477,评论案例 477：商业化回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕商业化主题，对游戏本体表达了中性态度，整体信息密度为中等，未进入 LLM 候选池。,monetization,monetization,game,neutral,0.58,1,1,3,3,368,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值中等，上下文依赖较低。,True,False,3,,rule,comment_0477
zhihu,comment_0478,评论案例 478：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,1,1,131,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_0478
